iter,loss,rmse
542,0.8636,0.7899
543,0.8633,0.7894
544,0.8630,0.7889
545,0.8627,0.7884
546,0.8624,0.7880
547,0.8621,0.7875
548,0.8618,0.7870
549,0.8615,0.7866
550,0.8613,0.7863
551,0.8610,0.7859
552,0.8607,0.7854
553,0.8604,0.7850
554,0.8600,0.7845
555,0.8597,0.7840
556,0.8594,0.7836
557,0.8592,0.7832
558,0.8589,0.7828
559,0.8586,0.7823
560,0.8583,0.7821
561,0.8580,0.7815
562,0.8577,0.7811
563,0.8573,0.7807
564,0.8570,0.7802
565,0.8567,0.7798
566,0.8564,0.7793
567,0.8561,0.7788
568,0.8559,0.7784
569,0.8556,0.7780
570,0.8553,0.7775
571,0.8550,0.7771
572,0.8548,0.7768
573,0.8545,0.7763
574,0.8542,0.7758
575,0.8539,0.7754
576,0.8537,0.7749
577,0.8534,0.7745
578,0.8531,0.7741
579,0.8528,0.7737
580,0.8526,0.7735
581,0.8524,0.7731
582,0.8521,0.7727
583,0.8518,0.7723
584,0.8515,0.7719
585,0.8513,0.7715
586,0.8510,0.7711
587,0.8507,0.7707
588,0.8504,0.7703
589,0.8502,0.7699
590,0.8499,0.7695
591,0.8496,0.7691
592,0.8494,0.7687
593,0.8491,0.7683
594,0.8489,0.7679
595,0.8486,0.7675
596,0.8483,0.7671
597,0.8481,0.7667
598,0.8478,0.7664
599,0.8475,0.7660
600,0.8473,0.7658
601,0.8470,0.7654
602,0.8468,0.7651
603,0.8465,0.7646
604,0.8463,0.7643
605,0.8460,0.7639
606,0.8458,0.7635
607,0.8455,0.7631
608,0.8452,0.7627
609,0.8449,0.7624
610,0.8447,0.7620
611,0.8444,0.7616
612,0.8442,0.7612
613,0.8439,0.7608
614,0.8437,0.7604
615,0.8434,0.7601
616,0.8432,0.7597
617,0.8429,0.7593
618,0.8427,0.7589
619,0.8425,0.7586
620,0.8422,0.7583
621,0.8419,0.7579
622,0.8417,0.7575
623,0.8414,0.7572
624,0.8412,0.7568
625,0.8410,0.7564
626,0.8407,0.7560
627,0.8404,0.7556
628,0.8402,0.7553
629,0.8399,0.7549
630,0.8397,0.7545
631,0.8394,0.7542
632,0.8392,0.7538
633,0.8389,0.7534
634,0.8387,0.7530
635,0.8384,0.7527
636,0.8382,0.7523
637,0.8379,0.7519
638,0.8376,0.7515
639,0.8374,0.7512
640,0.8373,0.7510
641,0.8370,0.7507
642,0.8367,0.7502
643,0.8364,0.7499
644,0.8361,0.7495
645,0.8359,0.7491
646,0.8356,0.7487
647,0.8353,0.7483
648,0.8351,0.7480
649,0.8349,0.7477
650,0.8347,0.7474
651,0.8344,0.7470
652,0.8342,0.7467
653,0.8340,0.7464
654,0.8338,0.7461
655,0.8335,0.7457
656,0.8333,0.7454
657,0.8331,0.7451
658,0.8329,0.7448
659,0.8327,0.7445
